a,b,bray_b,bray_f,dist_geo,dist_climate,dist_soil
SSBCHF3,HDCSF4,4.58202885,29.1619019,85.94154126,105.891812,118.7159435
SSBCHF3,HDMEF2,21.9036043,34.8594759,85.94154126,105.891812,97.70783905
SSBCHF3,HDMEF3,22.35848337,36.99396074,85.94154126,105.891812,96.19216203
SSBCHF3,HDMEF5,26.15464364,42.95627982,85.94154126,105.891812,109.6140589
SSBCHF3,HSPCHF1,25.19576232,39.77497621,101.8636623,82.91973479,79.12685858
SSBCHF3,HSPCHF2,25.89793359,40.19168523,101.8636623,82.91973479,75.53594848
SSBCHF3,HSPCHF3,25.08709617,33.02865894,101.8636623,82.91973479,58.17301287
SSBCHF3,HSPCSF2,23.52075688,44.04994243,103.9570084,82.91973479,78.00067663
SSBCHF3,HSPCSF3,26.64259255,39.04715892,103.9570084,82.91973479,76.93965874
SSBCHF3,HSPCSF5,24.32641935,40.61026077,103.9570084,82.91973479,83.91433313
SSBCHF3,HSPMEF3,26.20315397,39.65425248,102.753093,82.91973479,79.38076831
SSBCHF3,HSPMEF4,25.87487831,40.9709828,102.753093,82.91973479,81.64758407
SSBCHF3,HSPMEF5,28.68698773,37.48487689,102.753093,82.91973479,87.22333658
SSBCHF3,SSBCHF1,84.61666196,37.28357734,0,0,22.76710913
SSBCHF3,SSBCHF3,0,0,0,0,0
SSBCHF3,SSBCHF4,11.53380762,46.12390584,0,0,23.30767937
SSBCHF3,SSBCSF1,84.09296459,46.78742048,0,0,119.2904391
SSBCHF3,SSBCSF3,84.50687816,39.48201784,0,0,113.7120134
SSBCHF3,SSBCSF4,84.32940865,42.16924574,0,0,112.8310514
SSBCHF3,SSBMEF2,84.07415607,43.52949528,4.240767641,0,35.85401225
SSBCHF3,SSBMEF4,83.96631022,41.95125707,4.240767641,0,32.23237906
SSBCHF3,SSBMEF5,83.8596723,45.12391424,4.240767641,0,36.18378476
SSBCHF3,XGCHF1,80.62994197,41.68428298,22.99823301,19.23102344,147.5685341
SSBCHF3,XGCHF3,84.10449744,48.19724817,22.99823301,19.23102344,186.112436
SSBCHF3,XGCHF4,83.15621368,36.17393075,22.99823301,19.23102344,148.5308532
SSBCHF3,XGCSF1,84.14293644,39.26067559,23.75454692,19.23102344,56.8378033
SSBCHF3,XGCSF2,84.18151785,33.46766423,23.75454692,19.23102344,35.80624219
SSBCHF3,XGCSF3,83.23141934,35.92994217,23.75454692,19.23102344,36.63208123
SSBCHF3,XGMEF1,84.08372434,39.79293575,24.9246123,19.23102344,103.3941102
SSBCHF3,XGMEF2,84.04667965,36.09277833,24.9246123,19.23102344,83.88406257
SSBCHF3,XGMEF3,83.84738367,39.55777963,24.9246123,19.23102344,59.4623307
SSBCHF3,YSCHF1,16.48144447,47.37435416,52.43463359,12.74404601,71.09831163
SSBCHF3,YSCHF4,7.956854776,41.25425422,52.43463359,12.74404601,70.48172571
SSBCHF3,YSCHF5,12.69127876,33.44923937,52.43463359,12.74404601,72.54778913
SSBCHF3,YSCSF1,27.57697688,42.67626883,47.80396938,24.54530618,81.79944029
SSBCHF3,YSCSF3,25.51047976,47.92930538,47.80396938,24.54530618,82.25593423
SSBCHF3,YSCSF5,24.65085045,28.94038647,47.80396938,24.54530618,85.92050939
SSBCHF3,YSMEF1,32.66566343,28.50921219,52.43463359,24.54530618,61.03777151
SSBCHF3,YSMEF3,29.21863069,27.32831192,52.43463359,24.54530618,65.37541935
SSBCHF3,YSMEF4,28.94417737,31.12233409,52.43463359,24.54530618,67.79729015
SSBCHF4,CCCHF2,11.99359474,25.7076721,14.84837483,91.40002673,89.27576275
SSBCHF4,CCCHF3,11.27888745,17.68080194,14.84837483,91.40002673,70.9545481
SSBCHF4,CCCHF5,9.788282942,15.92145188,14.84837483,91.40002673,74.77136922
SSBCHF4,CCCSF1,12.9594114,20.51029712,14.84837483,91.40002673,48.75329605
SSBCHF4,CCCSF3,12.78439493,21.89006401,14.84837483,91.40002673,59.63449585
SSBCHF4,CCCSF4,12.72640569,18.61967272,14.84837483,91.40002673,91.08201314
SSBCHF4,CCMEF1,14.07633719,26.8413891,14.84837483,91.40002673,55.50530478
SSBCHF4,CCMEF4,13.41759844,18.07883548,14.84837483,91.40002673,66.83409448
SSBCHF4,CCMEF5,11.45841166,42.29870785,14.84837483,91.40002673,52.31965834
SSBCHF4,HDCHF2,9.717242283,14.58827891,85.94154126,105.891812,129.0339981
SSBCHF4,HDCHF4,9.540080972,16.83637071,85.94154126,105.891812,152.6827903
SSBCHF4,HDCHF5,9.372472068,16.62226958,85.94154126,105.891812,121.6894299
SSBCHF4,HDCSF1,17.8080336,15.32057334,85.94154126,105.891812,100.8721386
SSBCHF4,HDCSF2,20.01023623,22.43577656,85.94154126,105.891812,98.99901801
SSBCHF4,HDCSF4,4.851392978,26.90812567,85.94154126,105.891812,117.6369872
SSBCHF4,HDMEF2,28.1682394,31.11629314,85.94154126,105.891812,111.0873474
SSBCHF4,HDMEF3,9.580886092,33.73893641,85.94154126,105.891812,108.851111
SSBCHF4,HDMEF5,12.69540921,47.52467758,85.94154126,105.891812,124.0808544
SSBCHF4,HSPCHF1,10.00949819,55.42451114,101.8636623,82.91973479,97.98829435
SSBCHF4,HSPCHF2,10.97154301,51.35381611,101.8636623,82.91973479,92.37010783
SSBCHF4,HSPCHF3,10.73162106,42.08177391,101.8636623,82.91973479,79.23906518
SSBCHF4,HSPCSF2,5.302706553,50.59603688,103.9570084,82.91973479,98.4532896
SSBCHF4,HSPCSF3,12.21469644,47.03697583,103.9570084,82.91973479,95.90360572
SSBCHF4,HSPCSF5,14.68966618,53.47266856,103.9570084,82.91973479,103.0603906
SSBCHF4,HSPMEF3,16.11895384,48.63905605,102.753093,82.91973479,97.97808793
SSBCHF4,HSPMEF4,11.05926894,52.64224863,102.753093,82.91973479,99.89535391
SSBCHF4,HSPMEF5,10.74464025,51.7452221,102.753093,82.91973479,105.9204452
SSBCHF4,SSBCHF1,11.44129604,44.20715838,0,0,11.95449882
SSBCHF4,SSBCHF3,11.53380762,46.12390584,0,0,23.30767937
SSBCHF4,SSBCHF4,0,0,0,0,0
SSBCHF4,SSBCSF1,11.44404768,64.92364759,0,0,136.4244389
SSBCHF4,SSBCSF3,10.78541641,58.05159193,0,0,131.3436983
SSBCHF4,SSBCSF4,11.36040897,54.72302299,0,0,131.0537444
SSBCHF4,SSBMEF2,11.60694508,43.75507602,4.240767641,0,48.63408291
SSBCHF4,SSBMEF4,11.91886616,33.52246178,4.240767641,0,41.48567664
SSBCHF4,SSBMEF5,12.40612152,36.48520152,4.240767641,0,48.16710425
SSBCHF4,XGCHF1,13.73408153,42.14471301,22.99823301,19.23102344,164.2228573
SSBCHF4,XGCHF3,12.01798987,56.61159681,22.99823301,19.23102344,204.5323176
SSBCHF4,XGCHF4,12.78582483,54.03337403,22.99823301,19.23102344,165.8510901
SSBCHF4,XGCSF1,11.64869613,53.21958705,23.75454692,19.23102344,68.28817907
SSBCHF4,XGCSF2,11.21734028,50.84740309,23.75454692,19.23102344,49.45986172
SSBCHF4,XGCSF3,11.38585295,54.24525671,23.75454692,19.23102344,49.62391193
SSBCHF4,XGMEF1,11.13965215,56.21854547,24.9246123,19.23102344,112.7701296
SSBCHF4,XGMEF2,11.52504824,56.69894205,24.9246123,19.23102344,96.23644231
SSBCHF4,XGMEF3,11.3807343,59.25066067,24.9246123,19.23102344,76.42382631
SSBCHF4,YSCHF1,36.88306517,41.8630938,52.43463359,12.74404601,86.32321177
SSBCHF4,YSCHF4,35.68932952,38.22441986,52.43463359,12.74404601,87.56282714
SSBCHF4,YSCHF5,5.791729043,26.29667275,52.43463359,12.74404601,87.60043779
SSBCHF4,YSCSF1,17.43727131,56.29557297,47.80396938,24.54530618,99.7944406
SSBCHF4,YSCSF3,13.89020007,62.50177705,47.80396938,24.54530618,101.0538455
SSBCHF4,YSCSF5,19.05503175,40.89892042,47.80396938,24.54530618,103.5024038
SSBCHF4,YSMEF1,12.60930254,35.09681235,52.43463359,24.54530618,79.56925001
SSBCHF4,YSMEF3,13.03392209,34.63078723,52.43463359,24.54530618,81.44159974
SSBCHF4,YSMEF4,13.98771688,35.79559515,52.43463359,24.54530618,88.42507424
SSBCSF1,CCCHF2,83.34782357,24.43701388,14.84837483,91.40002673,148.3031091
SSBCSF1,CCCHF3,83.60693565,18.27741505,14.84837483,91.40002673,139.7000962
SSBCSF1,CCCHF5,60.78581011,15.32097925,14.84837483,91.40002673,157.8545237
SSBCSF1,CCCSF1,82.96434829,20.85927816,14.84837483,91.40002673,143.4696709
SSBCSF1,CCCSF3,82.3230667,21.67857558,14.84837483,91.40002673,155.6505627
SSBCSF1,CCCSF4,82.06524927,19.26014526,14.84837483,91.40002673,149.5200028
SSBCSF1,CCMEF1,71.5851132,27.93536964,14.84837483,91.40002673,129.3241909
SSBCSF1,CCMEF4,73.88094786,18.88413256,14.84837483,91.40002673,149.5186955
SSBCSF1,CCMEF5,58.06253386,43.37785933,14.84837483,91.40002673,139.9609883
SSBCSF1,HDCHF2,7.531474652,15.27321546,85.94154126,105.891812,97.30129634
SSBCSF1,HDCHF4,12.58431902,15.14184653,85.94154126,105.891812,102.9656777
SSBCSF1,HDCHF5,10.97425629,16.99878117,85.94154126,105.891812,83.41329496
SSBCSF1,HDCSF1,14.8964749,14.67783422,85.94154126,105.891812,171.5167657
SSBCSF1,HDCSF2,10.39228754,21.37797249,85.94154126,105.891812,176.3785094
SSBCSF1,HDCSF4,4.562184559,25.51818836,85.94154126,105.891812,167.6015104
SSBCSF1,HDMEF2,21.75986705,30.90707474,85.94154126,105.891812,58.8571627
SSBCSF1,HDMEF3,22.17597698,34.53419666,85.94154126,105.891812,64.96570366
SSBCSF1,HDMEF5,25.87626401,43.71949926,85.94154126,105.891812,50.91187296
SSBCSF1,HSPCHF1,25.14124052,58.06456838,101.8636623,82.91973479,54.0877476
SSBCSF1,HSPCHF2,26.04342009,52.05065174,101.8636623,82.91973479,54.66239962
SSBCSF1,HSPCHF3,25.31234788,42.74810358,101.8636623,82.91973479,79.00953396
SSBCSF1,HSPCSF2,24.20214595,52.23298528,103.9570084,82.91973479,58.26547286
SSBCSF1,HSPCSF3,26.63997274,47.70501884,103.9570084,82.91973479,50.52288125
SSBCSF1,HSPCSF5,24.39600705,55.78204252,103.9570084,82.91973479,45.52925943
SSBCSF1,HSPMEF3,26.44964395,49.47924075,102.753093,82.91973479,55.29285786
SSBCSF1,HSPMEF4,26.20480118,54.99975819,102.753093,82.91973479,48.43236226
SSBCSF1,HSPMEF5,28.75606976,50.54835249,102.753093,82.91973479,43.48715877
SSBCSF1,SSBCHF1,83.71588529,44.27505502,0,0,140.7464997
SSBCSF1,SSBCHF3,84.09296459,46.78742048,0,0,119.2904391
SSBCSF1,SSBCHF4,11.44404768,64.92364759,0,0,136.4244389
SSBCSF1,SSBCSF1,0,0,0,0,0
SSBCSF1,SSBCSF3,84.49830231,58.99589507,0,0,8.405828686
SSBCSF1,SSBCSF4,83.9522403,56.27670299,0,0,16.53652614
SSBCSF1,SSBMEF2,84.23663179,42.66421304,4.240767641,0,100.647125
SSBCSF1,SSBMEF4,84.11124427,33.45766339,4.240767641,0,110.7330534
SSBCSF1,SSBMEF5,83.4065013,38.21332133,4.240767641,0,103.7796793
SSBCSF1,XGCHF1,81.42360394,43.55796764,22.99823301,19.23102344,67.41005492
SSBCSF1,XGCHF3,84.31593441,59.94670188,22.99823301,19.23102344,76.39633665
SSBCSF1,XGCHF4,83.60810016,52.44639464,22.99823301,19.23102344,52.85849824
SSBCSF1,XGCSF1,83.8245579,54.13745858,23.75454692,19.23102344,77.2031395
SSBCSF1,XGCSF2,83.92612859,51.42488717,23.75454692,19.23102344,103.4638971
SSBCSF1,XGCSF3,84.4755664,53.26861048,23.75454692,19.23102344,103.4869491
SSBCSF1,XGMEF1,84.43589851,56.32403017,24.9246123,19.23102344,72.32787607
SSBCSF1,XGMEF2,83.91203607,56.67451594,24.9246123,19.23102344,64.22619313
SSBCSF1,XGMEF3,84.64055296,60.46062726,24.9246123,19.23102344,73.37009968
SSBCSF1,YSCHF1,15.27537599,41.84413761,52.43463359,12.74404601,67.0046763
SSBCSF1,YSCHF4,7.864877386,37.89777989,52.43463359,12.74404601,63.46381227
SSBCSF1,YSCHF5,12.6427162,25.33635812,52.43463359,12.74404601,66.16335345
SSBCSF1,YSCSF1,27.56519852,56.27125168,47.80396938,24.54530618,58.18191546
SSBCSF1,YSCSF3,25.57202425,56.75737697,47.80396938,24.54530618,59.65541495
SSBCSF1,YSCSF5,24.52714132,35.84711991,47.80396938,24.54530618,53.29459173
SSBCSF1,YSMEF1,33.47792449,33.5768586,52.43463359,24.54530618,70.86164572
SSBCSF1,YSMEF3,29.74053768,32.89512487,52.43463359,24.54530618,70.40741123
SSBCSF1,YSMEF4,29.39752788,34.17343942,52.43463359,24.54530618,73.95676149
SSBCSF3,CCCHF2,82.53622888,19.57380328,14.84837483,91.40002673,144.1345075
SSBCSF3,CCCHF3,83.58349588,12.21092116,14.84837483,91.40002673,134.7816592
SSBCSF3,CCCHF5,60.18513297,11.10839141,14.84837483,91.40002673,153.057243
SSBCSF3,CCCSF1,82.55483827,14.48581121,14.84837483,91.40002673,138.5117507
SSBCSF3,CCCSF3,82.92275645,16.64515282,14.84837483,91.40002673,150.8487798
SSBCSF3,CCCSF4,82.03679888,13.26261099,14.84837483,91.40002673,145.0013998
SSBCSF3,CCMEF1,71.29206966,20.90005357,14.84837483,91.40002673,125.2459334
SSBCSF3,CCMEF4,73.6584357,12.91594774,14.84837483,91.40002673,145.5780244
SSBCSF3,CCMEF5,57.71279831,35.66234192,14.84837483,91.40002673,135.2292999
SSBCSF3,HDCHF2,6.977040721,9.232313815,85.94154126,105.891812,98.20736366
SSBCSF3,HDCHF4,12.31437201,11.62832846,85.94154126,105.891812,105.0707719
SSBCSF3,HDCHF5,10.62175561,12.36799791,85.94154126,105.891812,83.7676179
SSBCSF3,HDCSF1,14.56053885,12.06072816,85.94154126,105.891812,167.872434
SSBCSF3,HDCSF2,9.790025023,14.28571429,85.94154126,105.891812,172.1679577
SSBCSF3,HDCSF4,4.00256329,19.19709307,85.94154126,105.891812,164.5588987
SSBCSF3,HDMEF2,20.76103805,24.44776097,85.94154126,105.891812,55.69772944
SSBCSF3,HDMEF3,21.23769474,27.9079166,85.94154126,105.891812,61.53191357
SSBCSF3,HDMEF5,25.20131583,37.69115419,85.94154126,105.891812,48.32972404
SSBCSF3,HSPCHF1,24.12094007,53.82380468,101.8636623,82.91973479,48.29050338
SSBCSF3,HSPCHF2,24.79197153,48.62159461,101.8636623,82.91973479,49.57087676
SSBCSF3,HSPCHF3,23.87678708,44.54864997,101.8636623,82.91973479,73.40171321
SSBCSF3,HSPCSF2,23.12428852,47.09423112,103.9570084,82.91973479,50.71643419
SSBCSF3,HSPCSF3,25.48366147,43.73826742,103.9570084,82.91973479,43.43187521
SSBCSF3,HSPCSF5,22.89566337,52.2944207,103.9570084,82.91973479,38.36301467
SSBCSF3,HSPMEF3,24.96291405,48.02826406,102.753093,82.91973479,48.48320605
SSBCSF3,HSPMEF4,25.0058111,53.73071472,102.753093,82.91973479,41.70050673
SSBCSF3,HSPMEF5,27.80013867,53.80322958,102.753093,82.91973479,36.96981481
SSBCSF3,SSBCHF1,84.10587713,36.48969279,0,0,135.3327567
SSBCSF3,SSBCHF3,84.50687816,39.48201784,0,0,113.7120134
SSBCSF3,SSBCHF4,10.78541641,58.05159193,0,0,131.3436983
SSBCSF3,SSBCSF1,84.49830231,58.99589507,0,0,8.405828686
SSBCSF3,SSBCSF3,0,0,0,0,0
SSBCSF3,SSBCSF4,84.37690375,56.24181036,0,0,9.081881157
SSBCSF3,SSBMEF2,83.99854562,36.10434251,4.240767641,0,95.21776429
SSBCSF3,SSBMEF4,83.45709911,24.71995642,4.240767641,0,105.4878517
SSBCSF3,SSBMEF5,82.98943759,28.65236685,4.240767641,0,98.43034926
SSBCSF3,XGCHF1,80.25050324,35.27873322,22.99823301,19.23102344,71.83073046
SSBCSF3,XGCHF3,84.07000393,48.31251618,22.99823301,19.23102344,81.30366162
SSBCSF3,XGCHF4,82.56105989,55.57868511,22.99823301,19.23102344,57.97237802
SSBCSF3,XGCSF1,84.52301423,52.05330345,23.75454692,19.23102344,72.89725086
SSBCSF3,XGCSF2,83.65571247,50.79642721,23.75454692,19.23102344,98.42885931
SSBCSF3,XGCSF3,83.91832644,55.71269282,23.75454692,19.23102344,98.56759942
SSBCSF3,XGMEF1,84.10769837,52.31698632,24.9246123,19.23102344,71.33486122
SSBCSF3,XGMEF2,83.82035858,58.48482315,24.9246123,19.23102344,61.17302389
SSBCSF3,XGMEF3,83.81579058,55.3952004,24.9246123,19.23102344,67.86975653
SSBCSF3,YSCHF1,14.55380141,33.05326377,52.43463359,12.74404601,61.51537559
SSBCSF3,YSCHF4,7.323122958,31.56079855,52.43463359,12.74404601,57.25495397
SSBCSF3,YSCHF5,12.17384609,19.76355925,52.43463359,12.74404601,60.72607105
SSBCSF3,YSCSF1,26.32738163,54.31852061,47.80396938,24.54530618,52.20379928
SSBCSF3,YSCSF3,24.49560633,48.51568587,47.80396938,24.54530618,54.82863667
SSBCSF3,YSCSF5,23.35429913,31.60456389,47.80396938,24.54530618,49.29025699
SSBCSF3,YSMEF1,32.38723067,32.90982579,52.43463359,24.54530618,64.39646979
SSBCSF3,YSMEF3,28.50716271,32.97028854,52.43463359,24.54530618,64.6901975
SSBCSF3,YSMEF4,28.36631002,33.12422167,52.43463359,24.54530618,66.92283207
SSBCSF4,CCCHF2,82.57729744,22.57485542,14.84837483,91.40002673,143.8851939
SSBCSF4,CCCHF3,83.3740409,16.11066136,14.84837483,91.40002673,134.0907205
SSBCSF4,CCCHF5,60.07792333,15.62014769,14.84837483,91.40002673,152.2541595
SSBCSF4,CCCSF1,82.14258694,17.59963633,14.84837483,91.40002673,138.0012211
SSBCSF4,CCCSF3,82.72419117,19.02153032,14.84837483,91.40002673,150.42372
SSBCSF4,CCCSF4,82.06920774,16.30018783,14.84837483,91.40002673,143.7930592
SSBCSF4,CCMEF1,71.40698427,24.84018662,14.84837483,91.40002673,125.9457678
SSBCSF4,CCMEF4,73.54974649,16.60123229,14.84837483,91.40002673,146.3314169
SSBCSF4,CCMEF5,57.72359036,36.2744203,14.84837483,91.40002673,135.275081
SSBCSF4,HDCHF2,7.181148924,15.46020858,85.94154126,105.891812,101.4571111
SSBCSF4,HDCHF4,12.28208882,15.41976741,85.94154126,105.891812,108.3922565
SSBCSF4,HDCHF5,10.56683862,17.62090875,85.94154126,105.891812,86.65111955
SSBCSF4,HDCSF1,14.86869744,14.90116218,85.94154126,105.891812,168.6706961
SSBCSF4,HDCSF2,10.13202571,20.07247047,85.94154126,105.891812,172.1923776
SSBCSF4,HDCSF4,4.270608767,24.16908106,85.94154126,105.891812,165.8331356
SSBCSF4,HDMEF2,20.87641474,29.30545096,85.94154126,105.891812,55.18031717
SSBCSF4,HDMEF3,20.82081699,32.87873149,85.94154126,105.891812,60.57625379
SSBCSF4,HDMEF5,25.16724474,41.65343699,85.94154126,105.891812,47.26002745
SSBCSF4,HSPCHF1,24.11462789,53.70863025,101.8636623,82.91973479,46.9968833
SSBCSF4,HSPCHF2,24.957795,50.79287284,101.8636623,82.91973479,48.40447148
SSBCSF4,HSPCHF3,24.07969187,43.49747911,101.8636623,82.91973479,72.11124328
SSBCSF4,HSPCSF2,23.23470622,52.6265594,103.9570084,82.91973479,46.06295386
SSBCSF4,HSPCSF3,25.81544608,45.72781394,103.9570084,82.91973479,40.21495386
SSBCSF4,HSPCSF5,23.51081915,54.42699425,103.9570084,82.91973479,34.75345177
SSBCSF4,HSPMEF3,25.2985533,51.0418921,102.753093,82.91973479,44.70729856
SSBCSF4,HSPMEF4,25.09591669,53.02758077,102.753093,82.91973479,38.48016616
SSBCSF4,HSPMEF5,27.92026364,52.33456339,102.753093,82.91973479,34.00954456
SSBCSF4,SSBCHF1,84.03936457,41.20627153,0,0,134.6266129
SSBCSF4,SSBCHF3,84.32940865,42.16924574,0,0,112.8310514
SSBCSF4,SSBCHF4,11.36040897,54.72302299,0,0,131.0537444
SSBCSF4,SSBCSF1,83.9522403,56.27670299,0,0,16.53652614
SSBCSF4,SSBCSF3,84.37690375,56.24181036,0,0,9.081881157
SSBCSF4,SSBCSF4,0,0,0,0,0
SSBCSF4,SSBMEF2,84.23103803,41.79544439,4.240767641,0,94.33258953
SSBCSF4,SSBMEF4,83.92571901,31.77074995,4.240767641,0,104.879028
SSBCSF4,SSBMEF5,83.2254004,34.12165636,4.240767641,0,97.72481882
SSBCSF4,XGCHF1,80.56013451,35.62263219,22.99823301,19.23102344,78.22781569
SSBCSF4,XGCHF3,83.48571904,50.64821593,22.99823301,19.23102344,84.12759065
SSBCSF4,XGCHF4,83.10904289,52.75224604,22.99823301,19.23102344,64.16742564
SSBCSF4,XGCSF1,83.87295099,53.912908,23.75454692,19.23102344,73.34262594
SSBCSF4,XGCSF2,84.18248862,52.44969034,23.75454692,19.23102344,98.56798308
SSBCSF4,XGCSF3,83.64020074,54.70543229,23.75454692,19.23102344,98.86711603
SSBCSF4,XGMEF1,83.71402353,48.38519604,24.9246123,19.23102344,72.73398228
SSBCSF4,XGMEF2,84.12907749,54.64862009,24.9246123,19.23102344,61.51797879
SSBCSF4,XGMEF3,83.66372184,51.21392874,24.9246123,19.23102344,66.46360198
SSBCSF4,YSCHF1,15.39654737,39.62837313,52.43463359,12.74404601,59.4016691
SSBCSF4,YSCHF4,7.808410263,36.05056573,52.43463359,12.74404601,54.37071868
SSBCSF4,YSCHF5,12.23179255,25.17064158,52.43463359,12.74404601,58.65677491
SSBCSF4,YSCSF1,26.66955317,56.76781934,47.80396938,24.54530618,51.50331869
SSBCSF4,YSCSF3,24.48540787,50.81148854,47.80396938,24.54530618,55.90321951
SSBCSF4,YSCSF5,23.76629244,29.75097909,47.80396938,24.54530618,51.64941952
SSBCSF4,YSMEF1,32.44977969,30.03760804,52.43463359,24.54530618,61.30338937
SSBCSF4,YSMEF3,28.59379254,29.83172858,52.43463359,24.54530618,62.32326011
SSBCSF4,YSMEF4,28.21337703,30.90405974,52.43463359,24.54530618,62.52797572
SSBMEF2,CCCHF2,82.66686305,32.40314721,12.67627241,91.40002673,92.98300398
SSBMEF2,CCCHF3,83.65585093,31.29867071,12.67627241,91.40002673,78.13618339
SSBMEF2,CCCHF5,60.06210144,27.33911548,12.67627241,91.40002673,90.30607824
SSBMEF2,CCCSF1,82.76235184,34.28214545,12.67627241,91.40002673,63.86971023
SSBMEF2,CCCSF3,83.17922389,35.20052221,12.67627241,91.40002673,75.38512487
SSBMEF2,CCCSF4,81.98431691,34.09118525,12.67627241,91.40002673,97.16892988
SSBMEF2,CCMEF1,70.74251605,38.45167906,12.67627241,91.40002673,59.15167671
SSBMEF2,CCMEF4,73.27295995,27.50011834,12.67627241,91.40002673,75.73212421
SSBMEF2,CCMEF5,57.35591486,37.63626348,12.67627241,91.40002673,61.95274763
SSBMEF2,HDCHF2,7.396443135,32.44795502,82.00339562,105.891812,112.4917961
SSBMEF2,HDCHF4,12.38792542,30.15877309,82.00339562,105.891812,135.3510774
SSBMEF2,HDCHF5,10.65186857,33.83802555,82.00339562,105.891812,102.2516654
SSBMEF2,HDCSF1,14.7616889,23.61591405,82.00339562,105.891812,112.2305013
SSBMEF2,HDCSF2,10.34963749,38.90306209,82.00339562,105.891812,115.9867074
SSBMEF2,HDCSF4,4.376303986,45.25126363,82.00339562,105.891812,126.0780125
SSBMEF2,HDMEF2,21.08219066,52.66622414,82.00339562,105.891812,89.46211718
SSBMEF2,HDMEF3,21.08688455,47.98868789,82.00339562,105.891812,88.09908647
SSBMEF2,HDMEF5,25.46402538,47.26078773,82.00339562,105.891812,99.01612071
SSBMEF2,HSPCHF1,24.46542745,40.97575666,104.8670074,82.91973479,74.49408425
SSBMEF2,HSPCHF2,25.36385727,44.12503195,104.8670074,82.91973479,63.70952632
SSBMEF2,HSPCHF3,24.36201355,39.14609993,104.8670074,82.91973479,57.92221784
SSBMEF2,HSPCSF2,23.60214688,47.78010517,106.9923995,82.91973479,68.59934363
SSBMEF2,HSPCSF3,26.3692981,42.30814415,106.9923995,82.91973479,63.82039398
SSBMEF2,HSPCSF5,23.7471035,40.48986236,106.9923995,82.91973479,71.95902257
SSBMEF2,HSPMEF3,25.77332646,42.12362031,105.8101647,82.91973479,70.4404968
SSBMEF2,HSPMEF4,25.61189626,40.12591815,105.8101647,82.91973479,69.53774509
SSBMEF2,HSPMEF5,28.22787166,36.75854147,105.8101647,82.91973479,76.44965856
SSBMEF2,SSBCHF1,84.18292894,39.39122906,4.240767641,0,51.58286917
SSBMEF2,SSBCHF3,84.07415607,43.52949528,4.240767641,0,35.85401225
SSBMEF2,SSBCHF4,11.60694508,43.75507602,4.240767641,0,48.63408291
SSBMEF2,SSBCSF1,84.23663179,42.66421304,4.240767641,0,100.647125
SSBMEF2,SSBCSF3,83.99854562,36.10434251,4.240767641,0,95.21776429
SSBMEF2,SSBCSF4,84.23103803,41.79544439,4.240767641,0,94.33258953
SSBMEF2,SSBMEF2,0,0,0,0,0
SSBMEF2,SSBMEF4,83.98857718,63.65202651,0,0,12.03904002
SSBMEF2,SSBMEF5,83.67954469,63.90652817,0,0,7.431419525
SSBMEF2,XGCHF1,80.78163134,38.40350271,27.23293529,19.23102344,133.9547531
SSBMEF2,XGCHF3,83.75015461,50.09995433,27.23293529,19.23102344,172.4889417
SSBMEF2,XGCHF4,82.98048983,34.68851117,27.23293529,19.23102344,133.3074551
SSBMEF2,XGCSF1,83.86974693,39.26606865,27.98889925,19.23102344,33.28849486
SSBMEF2,XGCSF2,83.86634137,33.37979825,27.98889925,19.23102344,23.08645221
SSBMEF2,XGCSF3,84.20697542,35.39218163,27.98889925,19.23102344,24.13772938
SSBMEF2,XGMEF1,84.37156664,34.11299846,29.16417222,19.23102344,87.38892117
SSBMEF2,XGMEF2,83.30839994,35.13799359,29.16417222,19.23102344,66.13634616
SSBMEF2,XGMEF3,83.44592081,37.7668862,29.16417222,19.23102344,42.53162824
SSBMEF2,YSCHF1,15.43411134,58.97177348,48.912616,12.74404601,62.70113032
SSBMEF2,YSCHF4,7.845268691,47.7856314,48.912616,12.74404601,61.75186916
SSBMEF2,YSCHF5,12.39662518,44.80082845,48.912616,12.74404601,63.47961742
SSBMEF2,YSCSF1,26.82038315,40.00447594,44.402156,24.54530618,74.13822526
SSBMEF2,YSCSF3,24.94203952,50.10793726,44.402156,24.54530618,73.98600782
SSBMEF2,YSCSF5,24.05860212,25.74268594,44.402156,24.54530618,75.98467039
SSBMEF2,YSMEF1,32.44417353,25.57826886,48.912616,24.54530618,52.78927967
SSBMEF2,YSMEF3,28.67731909,24.5825254,48.912616,24.54530618,56.69951487
SSBMEF2,YSMEF4,28.68949031,28.72602492,48.912616,24.54530618,61.56250266
SSBMEF4,CCCHF2,82.41931145,38.85044598,12.67627241,91.40002673,91.44619944
SSBMEF4,CCCHF3,83.35064429,45.50531792,12.67627241,91.40002673,76.05947072
SSBMEF4,CCCHF5,59.95647873,41.80318697,12.67627241,91.40002673,86.59305431
SSBMEF4,CCCSF1,82.48698133,43.79176669,12.67627241,91.40002673,58.36826664
SSBMEF4,CCCSF3,82.60318984,43.6103045,12.67627241,91.40002673,69.02877712
SSBMEF4,CCCSF4,81.7990579,46.68033329,12.67627241,91.40002673,96.28774828
SSBMEF4,CCMEF1,70.85084249,45.98728793,12.67627241,91.40002673,54.58958213
SSBMEF4,CCMEF4,73.44578626,40.27953499,12.67627241,91.40002673,69.66468589
SSBMEF4,CCMEF5,57.01566469,36.23395959,12.67627241,91.40002673,55.77149679
