"Taxa","CCCHF2","CCCHF3","CCCHF5","CCCSF1","CCCSF3","CCCSF4","CCMEF1","CCMEF4","CCMEF5","HDCHF2","HDCHF4","HDCHF5","HDCSF1","HDCSF2","HDCSF4","HDMEF2","HDMEF3","HDMEF5","HSPCHF1","HSPCHF2","HSPCHF3","HSPCSF2","HSPCSF3","HSPCSF5","HSPMEF3","HSPMEF4","HSPMEF5","SSBCHF1","SSBCHF3","SSBCHF4","SSBCSF1","SSBCSF3","SSBCSF4","SSBMEF2","SSBMEF4","SSBMEF5","XGCHF1","XGCHF3","XGCHF4","XGCSF1","XGCSF2","XGCSF3","XGMEF1","XGMEF2","XGMEF3","YSCHF1","YSCHF4","YSCHF5","YSCSF1","YSCSF3","YSCSF5","YSMEF1","YSMEF3","YSMEF4"
"k__Bacteria|p__Elusimicrobia|c__Elusimicrobia|o__Lineage_IV|f__",0,0,0,0,4.10205923373534e-05,0,0,0,0,0,0.00106653540077119,0.000410205923373534,0,0,0,0.000820411846747067,0.000410205923373534,0.00303552383296415,0.00414307982607269,0.00201000902453031,0.00344572975633768,0.0048404298958077,0.00205102961686767,0.00242021494790385,0.00118959717778325,0.00250225613257855,0.000943473623759127,0,0,0,0,8.20411846747067e-05,0,0,0,0,0,0,0.00012306177701206,0,0,0,0,0,0,0,0,0.000574288292722947,0.00529165641151858,0.00164082369349413,0.00418410041841004,0.00344572975633768,0.00336368857166297,0.00336368857166297
"k__Bacteria|p__Acidobacteria|c__Subgroup_5|o__|f__",0.00213307080154237,0.00266633850192797,0.00131265895479531,0.00110755599310854,0.00176388547050619,0.00176388547050619,0.00192796783985561,0.00114857658544589,0.00147674132414472,0.00012306177701206,4.10205923373534e-05,4.10205923373534e-05,0.00012306177701206,8.20411846747067e-05,0,0.000164082369349413,0.00135367954713266,0.00024612355402412,0.000164082369349413,4.10205923373534e-05,0.000574288292722947,0.000451226515710887,0.000779391254409714,0.00024612355402412,0.000164082369349413,0.000287144146361473,0,0.00168184428583149,0.00147674132414472,0.000287144146361473,0.00172286487816884,0.000820411846747067,0.00188694724751825,0.00159980310115678,0.00213307080154237,0.0006153088850603,0.00192796783985561,0.00168184428583149,0.00143572073180737,0.00196898843219296,0.0012306177701206,0.00192796783985561,0.00139470013947001,0.00118959717778325,0.00274837968660267,0,0,8.20411846747067e-05,0.000287144146361473,0.000410205923373534,0,0.00012306177701206,8.20411846747067e-05,0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae",0.00098449421609648,0.000656329477397654,0.000451226515710887,0.0036918533103618,0.00340470916400033,0.00332266797932562,0.000164082369349413,0.0006153088850603,0.000451226515710887,8.20411846747067e-05,0,0,0.00049224710804824,0.00024612355402412,4.10205923373534e-05,4.10205923373534e-05,0.00024612355402412,0.00024612355402412,0,4.10205923373534e-05,0.000164082369349413,8.20411846747067e-05,0.00012306177701206,0.000164082369349413,4.10205923373534e-05,0.000656329477397654,0.000656329477397654,0.00114857658544589,0.00049224710804824,0.00336368857166297,0.000574288292722947,0.000328164738698827,0.00036918533103618,0.000697350069735007,0.000533267700385594,0.00049224710804824,0.00024612355402412,0.000779391254409714,0.00086143243908442,0.000656329477397654,0.000533267700385594,0.000410205923373534,0.000697350069735007,0.00086143243908442,0.000943473623759127,0.0101320863073263,0.00278940027894003,8.20411846747067e-05,0.000328164738698827,4.10205923373534e-05,4.10205923373534e-05,0.00237919435556649,0.000451226515710887,0.000902453031421774
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae",0.000205102961686767,0.000697350069735007,0.000164082369349413,0.000451226515710887,0.000164082369349413,0.000164082369349413,0.000943473623759127,0.000328164738698827,0.00127163836245795,0.00024612355402412,0.000656329477397654,8.20411846747067e-05,0.000820411846747067,0.00049224710804824,8.20411846747067e-05,0.000410205923373534,0.00049224710804824,0.000820411846747067,0.000451226515710887,0.00012306177701206,0.000164082369349413,0,0.000205102961686767,0.00049224710804824,0.000328164738698827,8.20411846747067e-05,0.000205102961686767,0.000451226515710887,0.000697350069735007,0.0092296332759045,0.00012306177701206,0.00024612355402412,4.10205923373534e-05,0.000574288292722947,0.000287144146361473,0.00225613257855443,4.10205923373534e-05,0.000328164738698827,0.00036918533103618,8.20411846747067e-05,0.000205102961686767,0.00024612355402412,0.000205102961686767,0.000410205923373534,0.000410205923373534,0.00295348264828944,0.000820411846747067,0.00012306177701206,0.0126343424399048,0.00049224710804824,0.00106653540077119,0.000533267700385594,0.000451226515710887,0.00131265895479531
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae",0.00192796783985561,0.00188694724751825,0.000779391254409714,0.00164082369349413,0.00106653540077119,0.00131265895479531,0.00098449421609648,0.00118959717778325,0.000779391254409714,0,0,0,0.000164082369349413,0.00012306177701206,0,0.000943473623759127,4.10205923373534e-05,0.000164082369349413,0.000574288292722947,0.00147674132414472,0.000328164738698827,0.00049224710804824,0,0.00024612355402412,0.000943473623759127,0.000451226515710887,0.00102551480843383,0.00172286487816884,0.00110755599310854,0,0.00106653540077119,0.00139470013947001,0.00118959717778325,0.00172286487816884,0.00131265895479531,0.00164082369349413,0.00147674132414472,0.00164082369349413,0.00168184428583149,0.000820411846747067,0.00106653540077119,0.00110755599310854,0.00155878250881943,0.00135367954713266,0.00098449421609648,0,0.000164082369349413,8.20411846747067e-05,0.000697350069735007,0.000574288292722947,0.000574288292722947,0.000410205923373534,0.000287144146361473,0.000205102961686767
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae",0.00118959717778325,0.00209205020920502,0.000656329477397654,0.00143572073180737,0.000943473623759127,0.00192796783985561,0.00073837066207236,0.00118959717778325,0.00135367954713266,0,4.10205923373534e-05,0,0.000820411846747067,4.10205923373534e-05,0,0.000205102961686767,0.00012306177701206,8.20411846747067e-05,0,0.000451226515710887,0.000205102961686767,4.10205923373534e-05,0,0,0,0.000328164738698827,0.000205102961686767,0.0012306177701206,0.00176388547050619,0,0.00180490606284355,0.00143572073180737,0.00118959717778325,0.00164082369349413,0.00151776191648207,0.00164082369349413,0.000779391254409714,0.00229715317089179,0.00139470013947001,0.00139470013947001,0.00164082369349413,0.000451226515710887,0.00110755599310854,0.00172286487816884,0.00102551480843383,0.00393797686438592,0,0,0.00073837066207236,4.10205923373534e-05,0,0.00012306177701206,0,0.00036918533103618
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Chitinophagales|f__Saprospiraceae",0.00143572073180737,0.00114857658544589,0.00114857658544589,0.00127163836245795,0.00135367954713266,0.00151776191648207,0.0006153088850603,0.00131265895479531,0.000656329477397654,0,0.00024612355402412,0.00012306177701206,0.00049224710804824,0.00012306177701206,8.20411846747067e-05,0.000205102961686767,8.20411846747067e-05,0.000410205923373534,0.00024612355402412,0.00049224710804824,0,0.000779391254409714,0.000574288292722947,0.000410205923373534,0.000205102961686767,8.20411846747067e-05,0.000574288292722947,0.00106653540077119,0.00118959717778325,0,0.00176388547050619,0.00098449421609648,0.00180490606284355,0.00135367954713266,0.00172286487816884,0.00188694724751825,0.00131265895479531,0.00135367954713266,0.00188694724751825,0.00143572073180737,0.00102551480843383,0.00135367954713266,0.00147674132414472,0.00151776191648207,0.00106653540077119,0,0,4.10205923373534e-05,0.00176388547050619,0.000205102961686767,0.000328164738698827,0.000820411846747067,0.000205102961686767,8.20411846747067e-05
"k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__Isosphaerales|f__Isosphaeraceae",0.00172286487816884,0.00098449421609648,0.000943473623759127,0.00143572073180737,0.00143572073180737,0.00110755599310854,0.000697350069735007,0.00102551480843383,0.00098449421609648,8.20411846747067e-05,0,0,4.10205923373534e-05,0,4.10205923373534e-05,4.10205923373534e-05,0.000328164738698827,0.00114857658544589,0.00036918533103618,0.000205102961686767,0.00036918533103618,0.00012306177701206,0.00073837066207236,0.000410205923373534,0.000410205923373534,0.00086143243908442,0.000574288292722947,0.00155878250881943,0.000943473623759127,0.00086143243908442,0.000902453031421774,0.00106653540077119,0.0024612355402412,0.00328164738698827,0.00131265895479531,0.00110755599310854,0.0006153088850603,0.00127163836245795,0.0012306177701206,0.00135367954713266,0.00151776191648207,0.000820411846747067,0.000656329477397654,0.00159980310115678,0.000820411846747067,0,0.00036918533103618,0.000205102961686767,0.00036918533103618,0.000287144146361473,0.000287144146361473,0.000533267700385594,0.00049224710804824,0.000451226515710887
"k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Ardenticatenales|f__",0.00036918533103618,0.000287144146361473,0.00012306177701206,0.000205102961686767,0.000205102961686767,0.000410205923373534,0.00012306177701206,4.10205923373534e-05,0.000287144146361473,4.10205923373534e-05,0.000451226515710887,0.000287144146361473,0.000410205923373534,8.20411846747067e-05,0,0.0018459266551809,0.000656329477397654,0.00418410041841004,0.00217409139387973,0.00188694724751825,0.00176388547050619,0.00352777094101239,0.000943473623759127,0.00213307080154237,0.00233817376322914,0.00127163836245795,0.00188694724751825,0.000164082369349413,0.000328164738698827,0,0.000287144146361473,0.000410205923373534,0.000328164738698827,0.00036918533103618,0.000287144146361473,0.00036918533103618,0.000164082369349413,0.000205102961686767,0.000287144146361473,0.000328164738698827,0.000205102961686767,0.00024612355402412,8.20411846747067e-05,0.00049224710804824,0.000164082369349413,0,0,0.00036918533103618,0.00168184428583149,0.0024612355402412,0.000943473623759127,0.00155878250881943,0.00106653540077119,0.00127163836245795
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Phaselicystidaceae",0.00127163836245795,0.0006153088850603,0.000205102961686767,0.000902453031421774,0.000451226515710887,0.00205102961686767,0.00114857658544589,0.000697350069735007,0.00073837066207236,0,4.10205923373534e-05,0,0,4.10205923373534e-05,0.00012306177701206,0.00098449421609648,8.20411846747067e-05,0.000656329477397654,0.00102551480843383,0.000533267700385594,0.000574288292722947,0.000902453031421774,0.000451226515710887,0.000287144146361473,0.00086143243908442,0.000574288292722947,0.000574288292722947,0.00135367954713266,0.00102551480843383,0,0.00147674132414472,0.0006153088850603,0.00098449421609648,0.0012306177701206,0.00114857658544589,0.00118959717778325,0.00168184428583149,0.00147674132414472,0.0012306177701206,0.00139470013947001,0.00110755599310854,0.00073837066207236,0.00106653540077119,0.000820411846747067,0.00159980310115678,0,0,0.00012306177701206,8.20411846747067e-05,0.000328164738698827,0.00086143243908442,0.00118959717778325,0.000820411846747067,0.000697350069735007
"k__Bacteria|p__Acidobacteria|c__Blastocatellia_Subgroup_4|o__DS-100|f__",0.00201000902453031,0.00139470013947001,0.000697350069735007,0.00168184428583149,0.00143572073180737,0.0018459266551809,0.00164082369349413,0.00168184428583149,0.0006153088850603,4.10205923373534e-05,0,0,0,0,4.10205923373534e-05,8.20411846747067e-05,0,0,0,0,0,0,0,0,0,0,8.20411846747067e-05,0.00205102961686767,0.00159980310115678,0,0.00172286487816884,0.00131265895479531,0.00159980310115678,0.00155878250881943,0.000943473623759127,0.00127163836245795,0.00164082369349413,0.00098449421609648,0.00176388547050619,0.00155878250881943,0.00147674132414472,0.00168184428583149,0.0018459266551809,0.0012306177701206,0.00151776191648207,0,0.000574288292722947,0,0,0.000164082369349413,0,4.10205923373534e-05,0,8.20411846747067e-05
"k__Bacteria|p__Bacteroidetes|c__Rhodothermia|o__Rhodothermales|f__Rhodothermaceae",0,0,4.10205923373534e-05,0,0,0,0,0,0,8.20411846747067e-05,0.00012306177701206,0.000533267700385594,0,0,0,0.00283042087127738,0.000205102961686767,0.0018459266551809,0.00402001804906063,0.0036918533103618,0.00418410041841004,0.00258429731725326,0.00176388547050619,0.00155878250881943,0.00159980310115678,0.00213307080154237,0.00151776191648207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024612355402412,0,0.00073837066207236,0.00209205020920502,0.00143572073180737,0.00270735909426532,0.000943473623759127,0.00118959717778325,0.00143572073180737
"k__Bacteria|p__Cyanobacteria|c__Oxyphotobacteria|o__Nostocales|f__Coleofasciculaceae",0.00180490606284355,0.00176388547050619,0.000943473623759127,0.00143572073180737,0.00131265895479531,0.0012306177701206,0.000902453031421774,0.0012306177701206,0.000533267700385594,0,0,0,0,0,0,0,0,8.20411846747067e-05,0,0.000164082369349413,0.00024612355402412,8.20411846747067e-05,0.000164082369349413,0.00098449421609648,0.00012306177701206,0.000697350069735007,8.20411846747067e-05,0.000820411846747067,0.00127163836245795,0.00036918533103618,0.00221511198621708,0.000820411846747067,0.000943473623759127,0.0012306177701206,0.0018459266551809,0.00102551480843383,0.00242021494790385,0.00151776191648207,0.00201000902453031,0.0012306177701206,0.00139470013947001,0.00147674132414472,0.00168184428583149,0.00135367954713266,0.000902453031421774,0,0,0,0,4.10205923373534e-05,0.00012306177701206,0.00036918533103618,0,0.000164082369349413
"k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__67-14",0.000820411846747067,0.000287144146361473,0.00012306177701206,0.00024612355402412,0.000574288292722947,0.000410205923373534,0.000533267700385594,0.000451226515710887,0.000328164738698827,8.20411846747067e-05,0.000164082369349413,8.20411846747067e-05,0.00049224710804824,0.00012306177701206,0,0.0006153088850603,0.000328164738698827,0.000656329477397654,0.000697350069735007,0.00118959717778325,0.00127163836245795,0.00098449421609648,0.00176388547050619,0.000779391254409714,0.00221511198621708,0.00196898843219296,0.00172286487816884,0.00098449421609648,0.000697350069735007,0.000697350069735007,0.0006153088850603,0.00114857658544589,0.000779391254409714,0.00086143243908442,0.000451226515710887,0.00049224710804824,0.00102551480843383,0.00110755599310854,0.000451226515710887,0.0006153088850603,0.00073837066207236,0.00036918533103618,0.000451226515710887,0.000410205923373534,0.000574288292722947,0,0.000328164738698827,0.00024612355402412,0.00151776191648207,0.00151776191648207,0.00110755599310854,0.000451226515710887,0.00155878250881943,0.000820411846747067
"k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae",0.00036918533103618,0.000410205923373534,0.00049224710804824,0.000328164738698827,0.00110755599310854,0.00098449421609648,0.000451226515710887,0.00049224710804824,0.000287144146361473,4.10205923373534e-05,0.000328164738698827,0.000287144146361473,0,4.10205923373534e-05,0,0.00110755599310854,0.00024612355402412,0.00147674132414472,0.000574288292722947,0.000164082369349413,0.00135367954713266,0.00151776191648207,0.00127163836245795,0.00155878250881943,0.00106653540077119,0.000820411846747067,0.000410205923373534,0.000410205923373534,0.000820411846747067,0.00110755599310854,0.000697350069735007,0.00049224710804824,0.000410205923373534,0.0012306177701206,0.00073837066207236,0.000943473623759127,0.0006153088850603,0.000656329477397654,0.000779391254409714,0.00131265895479531,0.000656329477397654,0.000943473623759127,0.000533267700385594,0.000820411846747067,0.0006153088850603,0,0,0.000287144146361473,0.00114857658544589,0.000656329477397654,0.00127163836245795,0.00164082369349413,0.000902453031421774,0.00118959717778325
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Azospirillales|f__Azospirillaceae",4.10205923373534e-05,0,0.00012306177701206,4.10205923373534e-05,0.000205102961686767,0,8.20411846747067e-05,4.10205923373534e-05,0.000205102961686767,8.20411846747067e-05,0.000533267700385594,4.10205923373534e-05,0.00188694724751825,0.00110755599310854,8.20411846747067e-05,0.000697350069735007,0.000902453031421774,0.000533267700385594,0.000656329477397654,0.000533267700385594,0.00049224710804824,0.0006153088850603,0.000287144146361473,0.00168184428583149,0.00319960620231356,0.00205102961686767,0.00036918533103618,4.10205923373534e-05,0,0.00410205923373533,8.20411846747067e-05,0.00012306177701206,0.000164082369349413,0.00012306177701206,8.20411846747067e-05,0.000164082369349413,0,0.000287144146361473,0.000164082369349413,0.000410205923373534,0.00049224710804824,0.000205102961686767,0.000164082369349413,4.10205923373534e-05,0,0.00586594470424153,0.00159980310115678,0.00024612355402412,0.000410205923373534,0.00151776191648207,0.0006153088850603,0.00143572073180737,0.00106653540077119,0.00196898843219296
"k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Solirubrobacteraceae",0.00036918533103618,0.00098449421609648,0.000410205923373534,0.000902453031421774,0.000902453031421774,0.000697350069735007,0.00036918533103618,0.00073837066207236,0.000656329477397654,0,0,0.000164082369349413,0,0.00024612355402412,0,0.000533267700385594,0.000533267700385594,0.00127163836245795,0.000287144146361473,0.00049224710804824,0.0012306177701206,0.00049224710804824,0.000328164738698827,0.000533267700385594,0.00209205020920502,0.00086143243908442,0.00036918533103618,0.000902453031421774,0.000820411846747067,0.00098449421609648,0.00036918533103618,0.00110755599310854,0.00110755599310854,0.00135367954713266,0.000451226515710887,0.000328164738698827,0.000820411846747067,0.000410205923373534,0.0006153088850603,0.00073837066207236,0.00098449421609648,0.00131265895479531,0.0006153088850603,0.000533267700385594,0.00098449421609648,0.0018459266551809,4.10205923373534e-05,0.000164082369349413,0.00086143243908442,0.000533267700385594,0.000574288292722947,0.00131265895479531,0.00143572073180737,0.000697350069735007
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae",0,8.20411846747067e-05,8.20411846747067e-05,0,0,0.000205102961686767,8.20411846747067e-05,8.20411846747067e-05,0,0.000328164738698827,0.000164082369349413,0.0317499384691115,4.10205923373534e-05,0.00106653540077119,0,0.000164082369349413,0,0,0,0,0,0,0,0,0.00012306177701206,0,0.000164082369349413,0,0,0.000328164738698827,0,0,0,0,4.10205923373534e-05,0,0,0,0,0,0,0,0,0,0,0,0.000410205923373534,0,0,0.000205102961686767,0,0,0,4.10205923373534e-05
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Sphingobacteriales|f__Sphingobacteriaceae",0.00049224710804824,0.000205102961686767,0.000533267700385594,0.000451226515710887,0.000697350069735007,0.00024612355402412,0.000205102961686767,0.000451226515710887,0.000164082369349413,0.000287144146361473,0.000451226515710887,0.000164082369349413,0.00114857658544589,0.000533267700385594,0.000287144146361473,0.000164082369349413,0.000205102961686767,4.10205923373534e-05,4.10205923373534e-05,0.000328164738698827,0.00036918533103618,0,0.000287144146361473,8.20411846747067e-05,0.000451226515710887,0.00049224710804824,0.00036918533103618,0.000697350069735007,0.000205102961686767,0.00110755599310854,0.000574288292722947,0.000779391254409714,0.000328164738698827,0.000656329477397654,0.00049224710804824,4.10205923373534e-05,0.0006153088850603,0.00073837066207236,0.000656329477397654,0.00049224710804824,0.00106653540077119,0.000902453031421774,0.000697350069735007,0.000410205923373534,0.000328164738698827,0.000410205923373534,0.000656329477397654,0.000287144146361473,0.00098449421609648,8.20411846747067e-05,0.000164082369349413,0.00024612355402412,0.0114857658544589,0.000574288292722947
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae",0.000451226515710887,0.000697350069735007,0.000902453031421774,0.000820411846747067,0.000574288292722947,0.00168184428583149,0.00110755599310854,0.00118959717778325,0.000574288292722947,4.10205923373534e-05,0.000164082369349413,0,0.000574288292722947,4.10205923373534e-05,0.000164082369349413,0,0.00036918533103618,0.000820411846747067,8.20411846747067e-05,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,0.000697350069735007,0.000287144146361473,4.10205923373534e-05,0,0,0.00106653540077119,0.00131265895479531,0.00155878250881943,0.00131265895479531,0.00155878250881943,0.000451226515710887,0.00114857658544589,0.0006153088850603,0.00188694724751825,0.00192796783985561,0.00151776191648207,0.0006153088850603,0.00118959717778325,0.000779391254409714,0.00164082369349413,0.000820411846747067,0.000410205923373534,0.00139470013947001,0.000574288292722947,0,4.10205923373534e-05,0.000328164738698827,0.00024612355402412,4.10205923373534e-05,4.10205923373534e-05,0,0
"k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae",0.000533267700385594,0.000656329477397654,8.20411846747067e-05,4.10205923373534e-05,0.000205102961686767,0.000205102961686767,0.000164082369349413,0.00012306177701206,0.000205102961686767,0,0.00012306177701206,0.00036918533103618,0.000533267700385594,8.20411846747067e-05,0,0.00192796783985561,0.000287144146361473,0.00114857658544589,0.00147674132414472,0.000410205923373534,0.00098449421609648,0.00012306177701206,0.0006153088850603,0.00201000902453031,0.000451226515710887,0.000656329477397654,0.000656329477397654,0.000943473623759127,0.000656329477397654,0.000943473623759127,0.000205102961686767,0.000574288292722947,0.000205102961686767,0.000697350069735007,0.00036918533103618,0.0006153088850603,0.00036918533103618,0.000205102961686767,0.000205102961686767,0.00012306177701206,0.0006153088850603,0.00024612355402412,0.000205102961686767,0.000328164738698827,0.000574288292722947,0.00258429731725326,0.000533267700385594,0.000164082369349413,0.00147674132414472,0.00098449421609648,0.00131265895479531,0.00118959717778325,0.000451226515710887,0.00205102961686767
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae",4.10205923373534e-05,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,8.20411846747067e-05,0.00012306177701206,8.20411846747067e-05,0,0,8.20411846747067e-05,0.00024612355402412,0.000902453031421774,0,4.10205923373534e-05,4.10205923373534e-05,0.00172286487816884,0.000328164738698827,0.00086143243908442,0.00295348264828944,0.00139470013947001,0.00291246205595209,0.000164082369349413,0.00221511198621708,0.00131265895479531,0.00143572073180737,0.00188694724751825,0.00127163836245795,0,4.10205923373534e-05,0,4.10205923373534e-05,0,0,0,0,0,0,4.10205923373534e-05,0.00024612355402412,4.10205923373534e-05,0,0,0.000205102961686767,0.00024612355402412,0,0.00012306177701206,0,0.0006153088850603,0.00098449421609648,0.00250225613257855,0.00168184428583149,0.00172286487816884,0.00135367954713266,0.00262531790959061
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micropepsales|f__Micropepsaceae",0.00114857658544589,0.000328164738698827,0.000943473623759127,0.000902453031421774,0.00127163836245795,0.000574288292722947,0.00110755599310854,0.00110755599310854,0.000779391254409714,0,0,4.10205923373534e-05,8.20411846747067e-05,0,0,8.20411846747067e-05,0.00471736811879564,0.000205102961686767,0,0.00012306177701206,0,8.20411846747067e-05,0,8.20411846747067e-05,4.10205923373534e-05,0.000287144146361473,0.00073837066207236,0.000410205923373534,0.00147674132414472,0,0.00139470013947001,0.00049224710804824,0.000779391254409714,0.000943473623759127,0.00073837066207236,0.000287144146361473,0.00036918533103618,0.0012306177701206,0.00098449421609648,0.00110755599310854,0.000820411846747067,0.00073837066207236,0.00118959717778325,0.00106653540077119,0.000697350069735007,0.000451226515710887,0,0,0.00024612355402412,0.000574288292722947,0.000164082369349413,4.10205923373534e-05,0.000164082369349413,0.00024612355402412
"k__Bacteria|p__Bacteroidetes|c__Ignavibacteria|o__OPB56|f__",0.00073837066207236,0.000451226515710887,0.000533267700385594,0.00147674132414472,0.00036918533103618,0.00036918533103618,0.000574288292722947,0.000328164738698827,0.00036918533103618,0,0.000451226515710887,8.20411846747067e-05,4.10205923373534e-05,0,0,0.00098449421609648,0.00036918533103618,0.000779391254409714,0.00049224710804824,0.00098449421609648,0.000328164738698827,0.00139470013947001,0.00098449421609648,0.00036918533103618,0.00155878250881943,0.00110755599310854,0.000574288292722947,0.000574288292722947,0.000410205923373534,0,0.000451226515710887,0.00110755599310854,0.0006153088850603,0.000533267700385594,0.000820411846747067,0.00024612355402412,0.000943473623759127,0.000697350069735007,0.000697350069735007,0.000410205923373534,0.000574288292722947,0.000820411846747067,0.000574288292722947,0.000533267700385594,0.000656329477397654,0,0,0,0.000533267700385594,0.00036918533103618,0.0012306177701206,0.00110755599310854,0.000287144146361473,0.0012306177701206
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae",0.000533267700385594,4.10205923373534e-05,0.000574288292722947,0.000820411846747067,0.000533267700385594,0.000451226515710887,0.00127163836245795,0.000533267700385594,0.00049224710804824,0.00012306177701206,0.00012306177701206,0,0.00143572073180737,0.000328164738698827,0.00012306177701206,0.00102551480843383,0.00024612355402412,0.0018459266551809,0.000164082369349413,0.00024612355402412,0.00118959717778325,0.000533267700385594,0.00102551480843383,0.00073837066207236,0.00024612355402412,0.000574288292722947,0.000164082369349413,0.000410205923373534,0.0006153088850603,0.000164082369349413,0.00106653540077119,0.00086143243908442,0.000328164738698827,0.000410205923373534,0.000533267700385594,0.000410205923373534,0.000451226515710887,0.00049224710804824,0.000533267700385594,0.0006153088850603,0.000533267700385594,0.000287144146361473,0.00024612355402412,0.000656329477397654,0.0006153088850603,0.00168184428583149,0.000164082369349413,8.20411846747067e-05,0.000943473623759127,0.000287144146361473,0.0012306177701206,0.000779391254409714,0.00024612355402412,0.000902453031421774
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__NB1-j|f__",0.000820411846747067,0.00036918533103618,0.000533267700385594,0.000902453031421774,0.0006153088850603,0.00110755599310854,0.000779391254409714,0.00036918533103618,0.00086143243908442,0.00012306177701206,0.000164082369349413,0,0.0006153088850603,4.10205923373534e-05,4.10205923373534e-05,0.000287144146361473,0.00073837066207236,0.000205102961686767,0,0.000287144146361473,0.000533267700385594,0.00036918533103618,0,0.000205102961686767,0.000410205923373534,0.000451226515710887,0.000205102961686767,0.00110755599310854,0.00118959717778325,0.000533267700385594,0.0006153088850603,0.000451226515710887,0.000697350069735007,0.000574288292722947,0.0012306177701206,0.000451226515710887,0.000205102961686767,0.00106653540077119,0.000902453031421774,0.00102551480843383,0.00073837066207236,0.00024612355402412,0.000697350069735007,0.00110755599310854,0.000779391254409714,0,0,4.10205923373534e-05,0.0006153088850603,0.000328164738698827,0.0006153088850603,0.00164082369349413,0.00196898843219296,0.000574288292722947
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae",0.000328164738698827,0.000164082369349413,0.000205102961686767,0.00024612355402412,0.000205102961686767,0.000328164738698827,0.00036918533103618,4.10205923373534e-05,8.20411846747067e-05,0.00012306177701206,4.10205923373534e-05,0,0.000164082369349413,0.000164082369349413,8.20411846747067e-05,4.10205923373534e-05,0.000328164738698827,8.20411846747067e-05,0.00012306177701206,0.000205102961686767,0.000164082369349413,0.000205102961686767,0,4.10205923373534e-05,8.20411846747067e-05,0.000205102961686767,0.000410205923373534,0.0006153088850603,0.000697350069735007,0.0006153088850603,0.0006153088850603,0.0006153088850603,0.000451226515710887,0.000574288292722947,0.000205102961686767,0.000574288292722947,0.000410205923373534,0.000451226515710887,0.00024612355402412,0.000410205923373534,0.000451226515710887,0.000697350069735007,0.000533267700385594,0.00012306177701206,0.000451226515710887,0.00561982115021741,0.00336368857166297,8.20411846747067e-05,0.00118959717778325,0.000205102961686767,0.000533267700385594,0.00172286487816884,0.00266633850192797,0.00155878250881943
