"Taxa","CCCHF2","CCCHF3","CCCHF5","CCCSF1","CCCSF3","CCCSF4","CCMEF1","CCMEF4","CCMEF5","HDCHF2","HDCHF4","HDCHF5","HDCSF1","HDCSF2","HDCSF4","HDMEF2","HDMEF3","HDMEF5","HSPCHF1","HSPCHF2","HSPCHF3","HSPCSF2","HSPCSF3","HSPCSF5","HSPMEF3","HSPMEF4","HSPMEF5","SSBCHF1","SSBCHF3","SSBCHF4","SSBCSF1","SSBCSF3","SSBCSF4","SSBMEF2","SSBMEF4","SSBMEF5","XGCHF1","XGCHF3","XGCHF4","XGCSF1","XGCSF2","XGCSF3","XGMEF1","XGMEF2","XGMEF3","YSCHF1","YSCHF4","YSCHF5","YSCSF1","YSCSF3","YSCSF5","YSMEF1","YSMEF3","YSMEF4"
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__",0.00114857658544589,0.00155878250881943,0.00049224710804824,0.00110755599310854,0.000943473623759127,0.0006153088850603,0.000656329477397654,0.000820411846747067,0.00086143243908442,0.000164082369349413,0.00036918533103618,0,0.000287144146361473,0.00012306177701206,8.20411846747067e-05,0.00102551480843383,0.00036918533103618,0.00098449421609648,0.000820411846747067,0.00114857658544589,0.00139470013947001,0.000451226515710887,0.000943473623759127,0.000410205923373534,0.000574288292722947,0.000943473623759127,0.00106653540077119,0.00135367954713266,0.000943473623759127,0.00114857658544589,0.00135367954713266,0.00127163836245795,0.00155878250881943,0.00155878250881943,0.00143572073180737,0.00147674132414472,0.0012306177701206,0.000943473623759127,0.000820411846747067,0.00209205020920502,0.000902453031421774,0.0018459266551809,0.00164082369349413,0.0012306177701206,0.00164082369349413,0.0394618098285339,0.0330215768315694,0.000328164738698827,0.000697350069735007,0.00049224710804824,0.000451226515710887,0.00188694724751825,0.00254327672491591,0.00225613257855443
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus",0.000287144146361473,0.00127163836245795,0.000451226515710887,0.00147674132414472,0.000574288292722947,0.000697350069735007,0.000779391254409714,0.0006153088850603,0.000205102961686767,0.000451226515710887,0,0.00024612355402412,0.000574288292722947,0,0.00110755599310854,0.00024612355402412,0,0.00024612355402412,0.000164082369349413,0.00024612355402412,8.20411846747067e-05,4.10205923373534e-05,0.000164082369349413,0.000943473623759127,0.000656329477397654,0.00012306177701206,0.000574288292722947,0.00036918533103618,0.00073837066207236,0.00943473623759127,0.00110755599310854,0.000410205923373534,0.000205102961686767,0.00102551480843383,0.00106653540077119,0.000902453031421774,0.000451226515710887,0.00073837066207236,0.00180490606284355,0.000574288292722947,0.000533267700385594,0.000287144146361473,0.00073837066207236,0.000656329477397654,0.000697350069735007,0.0395028304208713,0.0437279514316187,0.000164082369349413,0.000943473623759127,0.000328164738698827,0.000656329477397654,0.00114857658544589,0.000205102961686767,0.000164082369349413
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__|g__",0.00221511198621708,0.00242021494790385,0.000779391254409714,0.00201000902453031,0.00217409139387973,0.00155878250881943,0.0012306177701206,0.00143572073180737,0.00106653540077119,8.20411846747067e-05,0.000779391254409714,0.000533267700385594,0.00012306177701206,8.20411846747067e-05,4.10205923373534e-05,0.00348675034867503,0.00098449421609648,0.00443022397243416,0.00381491508737386,0.00504553285749446,0.00479940930347034,0.0036918533103618,0.00344572975633768,0.0042251210107474,0.00324062679465091,0.00295348264828944,0.00315858560997621,0.00192796783985561,0.00225613257855443,0,0.00229715317089179,0.00258429731725326,0.00250225613257855,0.00168184428583149,0.00159980310115678,0.00237919435556649,0.00196898843219296,0.0012306177701206,0.00147674132414472,0.00151776191648207,0.00229715317089179,0.00201000902453031,0.00143572073180737,0.00270735909426532,0.00221511198621708,0.00086143243908442,0,0.00139470013947001,0.00287144146361473,0.00324062679465091,0.00508655344983182,0.00410205923373533,0.00348675034867503,0.00254327672491591
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Ochrobactrum",0.00151776191648207,0.00127163836245795,0.000779391254409714,0.00114857658544589,0.00221511198621708,0.00176388547050619,0.000902453031421774,0.000820411846747067,0.000533267700385594,0.00036918533103618,0.000533267700385594,0.00098449421609648,0.00180490606284355,0.00114857658544589,0.00012306177701206,0.00311756501763885,0.00106653540077119,0.00221511198621708,0.00192796783985561,0.00192796783985561,0.00274837968660267,0.000328164738698827,0.00258429731725326,0.00336368857166297,0.00258429731725326,0.00221511198621708,0.00139470013947001,0.00073837066207236,0.00159980310115678,0.00939371564525392,0.0018459266551809,0.00188694724751825,0.00159980310115678,0.00205102961686767,0.00102551480843383,0.00131265895479531,0.0006153088850603,0.00135367954713266,0.00159980310115678,0.00114857658544589,0.00233817376322914,0.00118959717778325,0.00164082369349413,0.00213307080154237,0.00172286487816884,0.019156616621544,0.00131265895479531,0.000410205923373534,0.00176388547050619,0.00438920338009681,0.00352777094101239,0.00311756501763885,0.00303552383296415,0.00147674132414472
"k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__Ilumatobacter",0.00254327672491591,0.00118959717778325,0.00201000902453031,0.00139470013947001,0.00176388547050619,0.00229715317089179,0.00303552383296415,0.00168184428583149,0.00159980310115678,0.000287144146361473,0.00049224710804824,0.000902453031421774,0.0006153088850603,0.00049224710804824,0.00024612355402412,0.00196898843219296,0.0006153088850603,0.00315858560997621,0.005455738780868,0.00229715317089179,0.00242021494790385,0.00262531790959061,0.00455328574944622,0.00205102961686767,0.00402001804906063,0.00356879153334974,0.00295348264828944,0.00209205020920502,0.00213307080154237,0.000902453031421774,0.00164082369349413,0.00168184428583149,0.00250225613257855,0.00168184428583149,0.00225613257855443,0.00221511198621708,0.00114857658544589,0.00172286487816884,0.00209205020920502,0.00201000902453031,0.00217409139387973,0.00217409139387973,0.00217409139387973,0.00303552383296415,0.0012306177701206,0.00274837968660267,0.00270735909426532,0.000820411846747067,0.00295348264828944,0.00303552383296415,0.00188694724751825,0.00242021494790385,0.00209205020920502,0.00237919435556649
"k__Bacteria|p__Gemmatimonadetes|c__BD2-11_terrestrial_group|o__|f__|g__",0.0006153088850603,0.000902453031421774,0.000410205923373534,0.00049224710804824,0.000656329477397654,0.00012306177701206,0.000697350069735007,0.000410205923373534,0.00024612355402412,0.00036918533103618,0.00176388547050619,0.000779391254409714,0,4.10205923373534e-05,0,0.0036918533103618,0.00143572073180737,0.00656329477397654,0.00508655344983182,0.00512757404216917,0.00557880055788006,0.00685043892033801,0.00463532693412093,0.00644023299696448,0.00389695627204857,0.00742472721306096,0.00496349167281976,0.0006153088850603,0.000533267700385594,0,0.000205102961686767,0.0006153088850603,0.00036918533103618,0.00188694724751825,0.000287144146361473,0.000779391254409714,0.000697350069735007,0.00036918533103618,0.000820411846747067,0.000697350069735007,0.000820411846747067,0.000656329477397654,0.000656329477397654,0.000697350069735007,0.000820411846747067,0,0,0.00131265895479531,0.00381491508737386,0.00508655344983182,0.00639921240462712,0.00360981212568709,0.00402001804906063,0.00385593567971121
"k__Bacteria|p__Gemmatimonadetes|c__AKAU4049|o__|f__|g__",8.20411846747067e-05,0,4.10205923373534e-05,4.10205923373534e-05,0.000410205923373534,0,8.20411846747067e-05,4.10205923373534e-05,0.000164082369349413,0.000328164738698827,0.00118959717778325,0.00102551480843383,0.000779391254409714,0.00036918533103618,0.00024612355402412,0.0048404298958077,0.00164082369349413,0.0049224710804824,0.0060710476659283,0.00537369759619329,0.00574288292722947,0.0066863565509886,0.00783493313643449,0.00434818278775946,0.00365083271802445,0.00680941832800066,0.00590696529657888,8.20411846747067e-05,0.00024612355402412,0,0,0.00012306177701206,4.10205923373534e-05,0,0.000287144146361473,8.20411846747067e-05,0.000164082369349413,0,0.000410205923373534,0.00012306177701206,8.20411846747067e-05,0.00012306177701206,0.000574288292722947,0.000451226515710887,0.000697350069735007,0,0,0.00180490606284355,0.00635819181228977,0.00685043892033801,0.00611206825826565,0.0048404298958077,0.00467634752645828,0.00533267700385594
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Cytophagales|f__Amoebophilaceae|g__Candidatus_Cardinium",0.00147674132414472,0.00049224710804824,0.000779391254409714,0.00254327672491591,0.000943473623759127,0.000205102961686767,0.000287144146361473,0,0,0,0,0,0,0.00024612355402412,0,0.000328164738698827,0,0,0,0,0,0,0,0,0,0,0,0,0.000656329477397654,0.0814258757896464,0.000328164738698827,0,0.000287144146361473,0.00188694724751825,0.000943473623759127,0.00139470013947001,0,8.20411846747067e-05,0,0,4.10205923373534e-05,0,0,0,0,0.00114857658544589,0.000410205923373534,0,4.10205923373534e-05,0,0.00685043892033801,0,0,0
"k__Bacteria|p__Actinobacteria|c__MB-A2-108|o__|f__|g__",0.00192796783985561,0.00110755599310854,0.00139470013947001,0.00135367954713266,0.000820411846747067,0.00168184428583149,0.00201000902453031,0.000779391254409714,0.00086143243908442,0.00024612355402412,0.00164082369349413,0.000697350069735007,0.00049224710804824,0.000410205923373534,4.10205923373534e-05,0.00336368857166297,0.00098449421609648,0.00295348264828944,0.00299450324062679,0.00516859463450652,0.0012306177701206,0.00311756501763885,0.00352777094101239,0.00213307080154237,0.00291246205595209,0.00262531790959061,0.00414307982607269,0.00135367954713266,0.00209205020920502,0.00049224710804824,0.00106653540077119,0.00172286487816884,0.00098449421609648,0.00229715317089179,0.00114857658544589,0.00180490606284355,0.00155878250881943,0.00151776191648207,0.00139470013947001,0.00135367954713266,0.00143572073180737,0.00102551480843383,0.00217409139387973,0.00176388547050619,0.00233817376322914,0.00287144146361473,0.00012306177701206,0.000779391254409714,0.00426614160308475,0.00209205020920502,0.00262531790959061,0.00410205923373533,0.00352777094101239,0.00340470916400033
"k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Thermomicrobiales|f__AKYG1722|g__",0.00073837066207236,0.000697350069735007,0.00049224710804824,0.000779391254409714,0.00036918533103618,0.0006153088850603,0.000451226515710887,0.00073837066207236,8.20411846747067e-05,8.20411846747067e-05,0.0012306177701206,0.000820411846747067,8.20411846747067e-05,0.000205102961686767,4.10205923373534e-05,0.00463532693412093,0.00201000902453031,0.00336368857166297,0.00451226515710887,0.00393797686438592,0.00611206825826565,0.0060710476659283,0.00561982115021741,0.00512757404216917,0.00463532693412093,0.00525063581918123,0.00340470916400033,0.00098449421609648,0.000205102961686767,4.10205923373534e-05,0.00086143243908442,0.000697350069735007,0.000574288292722947,0.0006153088850603,0.000943473623759127,0.00024612355402412,0.000164082369349413,0.000943473623759127,0.0006153088850603,0.00118959717778325,0.000287144146361473,0.000779391254409714,0.00036918533103618,0.000779391254409714,0.000287144146361473,0,0,0.000574288292722947,0.00393797686438592,0.00291246205595209,0.00520961522684388,0.00644023299696448,0.00336368857166297,0.0067683977356633
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__",0.00114857658544589,0.00086143243908442,0.000656329477397654,0.00106653540077119,0.00131265895479531,0.000697350069735007,0.00086143243908442,0.000574288292722947,0.000902453031421774,0.00012306177701206,0.000902453031421774,0.000697350069735007,4.10205923373534e-05,0,0,0.00520961522684388,0.00086143243908442,0.0066863565509886,0.00525063581918123,0.00516859463450652,0.00414307982607269,0.00520961522684388,0.00520961522684388,0.00254327672491591,0.00311756501763885,0.00471736811879564,0.00381491508737386,0.00135367954713266,0.000328164738698827,0.000779391254409714,0.00159980310115678,0.000697350069735007,0.000410205923373534,0.00139470013947001,0.00098449421609648,0.00106653540077119,0.00118959717778325,0.000820411846747067,0.000328164738698827,0.00135367954713266,0.000902453031421774,0.000697350069735007,0.00118959717778325,0.000779391254409714,0.00073837066207236,0.00127163836245795,0.00012306177701206,0.00217409139387973,0.00250225613257855,0.00488145048814505,0.0036918533103618,0.00266633850192797,0.00221511198621708,0.00324062679465091
"k__Bacteria|p__Planctomycetes|c__OM190|o__|f__|g__",0.00229715317089179,0.00283042087127738,0.0018459266551809,0.00270735909426532,0.00201000902453031,0.00188694724751825,0.00139470013947001,0.00188694724751825,0.00176388547050619,0.00024612355402412,0.000451226515710887,0.000328164738698827,0,8.20411846747067e-05,0,0.00254327672491591,0.00036918533103618,0.00205102961686767,0.00217409139387973,0.00299450324062679,0.00192796783985561,0.00344572975633768,0.00229715317089179,0.00225613257855443,0.00315858560997621,0.00217409139387973,0.00229715317089179,0.00139470013947001,0.00147674132414472,0,0.00254327672491591,0.00209205020920502,0.00324062679465091,0.00143572073180737,0.00344572975633768,0.00172286487816884,0.00303552383296415,0.00225613257855443,0.00237919435556649,0.00315858560997621,0.00303552383296415,0.00315858560997621,0.00188694724751825,0.00258429731725326,0.00164082369349413,0,0,0.000410205923373534,0.00127163836245795,0.00287144146361473,0.00381491508737386,0.00196898843219296,0.00106653540077119,0.00168184428583149
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae|g__",0.00151776191648207,0.00233817376322914,0.00164082369349413,0.0024612355402412,0.00356879153334974,0.00233817376322914,0.00155878250881943,0.00196898843219296,0.00172286487816884,0.000205102961686767,0.00049224710804824,0.00036918533103618,0.000820411846747067,0.000533267700385594,0.000287144146361473,0.00159980310115678,0.00557880055788006,0.00151776191648207,0.00283042087127738,0.00254327672491591,0.00135367954713266,0.00114857658544589,0.00073837066207236,0.00114857658544589,0.00135367954713266,0.000820411846747067,0.00159980310115678,0.00229715317089179,0.00221511198621708,0.00110755599310854,0.00217409139387973,0.00217409139387973,0.0018459266551809,0.00233817376322914,0.00176388547050619,0.0024612355402412,0.00217409139387973,0.00262531790959061,0.00311756501763885,0.00217409139387973,0.00299450324062679,0.0018459266551809,0.00303552383296415,0.00188694724751825,0.0024612355402412,8.20411846747067e-05,0.000902453031421774,0.000451226515710887,0.00217409139387973,0.00118959717778325,0.00237919435556649,0.00287144146361473,0.00274837968660267,0.00180490606284355
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__|g__",0.00102551480843383,0.000697350069735007,0.00114857658544589,0.00118959717778325,0.00176388547050619,0.000902453031421774,0.000820411846747067,0.00086143243908442,0.000943473623759127,0.000205102961686767,0.000943473623759127,0.00114857658544589,0.000287144146361473,0.000410205923373534,0.00012306177701206,0.00434818278775946,0.00098449421609648,0.00328164738698827,0.00418410041841004,0.00488145048814505,0.00406103864139798,0.00488145048814505,0.00344572975633768,0.00385593567971121,0.005455738780868,0.00611206825826565,0.00250225613257855,0.0012306177701206,0.00131265895479531,0,0.000902453031421774,0.00139470013947001,0.000943473623759127,0.00098449421609648,0.00073837066207236,0.00139470013947001,0.000902453031421774,0.000943473623759127,0.00159980310115678,0.00049224710804824,0.000902453031421774,0.00131265895479531,0.00143572073180737,0.00118959717778325,0.000697350069735007,0,0.00012306177701206,0.000820411846747067,0.00250225613257855,0.00311756501763885,0.00467634752645828,0.00299450324062679,0.00311756501763885,0.00295348264828944
"k__Bacteria|p__Latescibacteria|c__|o__|f__|g__",0.00520961522684388,0.00303552383296415,0.0024612355402412,0.00373287390269915,0.00434818278775946,0.00324062679465091,0.00176388547050619,0.00324062679465091,0.00176388547050619,4.10205923373534e-05,4.10205923373534e-05,0.00012306177701206,0.000410205923373534,0.00012306177701206,0,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,0.000164082369349413,0,0,4.10205923373534e-05,4.10205923373534e-05,0.000328164738698827,0.000164082369349413,4.10205923373534e-05,0.000205102961686767,0.00557880055788006,0.00471736811879564,0,0.00336368857166297,0.00381491508737386,0.00377389449503651,0.00319960620231356,0.00406103864139798,0.00348675034867503,0.00274837968660267,0.00377389449503651,0.00406103864139798,0.00365083271802445,0.00381491508737386,0.00389695627204857,0.00352777094101239,0.00360981212568709,0.00479940930347034,0,0,0.00012306177701206,0.000328164738698827,0.000205102961686767,0.00012306177701206,0.000410205923373534,0.000164082369349413,0.00102551480843383
"k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Microtrichales|f__Iamiaceae|g__Iamia",0.00217409139387973,0.00340470916400033,0.00147674132414472,0.00274837968660267,0.0030765444253015,0.00164082369349413,0.00270735909426532,0.00164082369349413,0.00151776191648207,4.10205923373534e-05,8.20411846747067e-05,0.000451226515710887,0.000533267700385594,8.20411846747067e-05,4.10205923373534e-05,0.00151776191648207,0.000451226515710887,0.000902453031421774,0.00131265895479531,0.0006153088850603,0.00159980310115678,0.0012306177701206,0.00254327672491591,0.00086143243908442,0.00147674132414472,0.00233817376322914,0.00110755599310854,0.00287144146361473,0.00291246205595209,0.00086143243908442,0.00311756501763885,0.00201000902453031,0.00262531790959061,0.00229715317089179,0.00278940027894003,0.00221511198621708,0.0030765444253015,0.00287144146361473,0.00283042087127738,0.00237919435556649,0.00233817376322914,0.00283042087127738,0.0024612355402412,0.00274837968660267,0.00303552383296415,0.00619410944294036,0.000287144146361473,0.000451226515710887,0.00127163836245795,0.000656329477397654,0.00110755599310854,0.00135367954713266,0.00135367954713266,0.00164082369349413
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__",0.00356879153334974,0.00356879153334974,0.00201000902453031,0.00365083271802445,0.00406103864139798,0.00414307982607269,0.00299450324062679,0.00291246205595209,0.00201000902453031,0.000164082369349413,0.00012306177701206,8.20411846747067e-05,0.00036918533103618,8.20411846747067e-05,0.00024612355402412,8.20411846747067e-05,0.000328164738698827,0.000533267700385594,0.000410205923373534,0.000164082369349413,0.00086143243908442,0.000205102961686767,0.00036918533103618,0.00012306177701206,0.00049224710804824,0.00024612355402412,0.000574288292722947,0.00311756501763885,0.00225613257855443,0,0.0042251210107474,0.00299450324062679,0.00299450324062679,0.00426614160308475,0.00434818278775946,0.00291246205595209,0.00336368857166297,0.00319960620231356,0.00356879153334974,0.00324062679465091,0.00389695627204857,0.00381491508737386,0.00324062679465091,0.0043071621954221,0.00295348264828944,0.00086143243908442,0.000287144146361473,8.20411846747067e-05,0.000533267700385594,0.0006153088850603,0.0006153088850603,0.000697350069735007,0.00106653540077119,8.20411846747067e-05
"k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Actinomarinales|f__|g__",0.00024612355402412,0.00012306177701206,4.10205923373534e-05,0.000451226515710887,0.00012306177701206,0.000574288292722947,0.00024612355402412,0.00036918533103618,8.20411846747067e-05,8.20411846747067e-05,0.00192796783985561,0.00102551480843383,0.000205102961686767,0.000533267700385594,0.00012306177701206,0.00426614160308475,0.00135367954713266,0.0049224710804824,0.00352777094101239,0.00360981212568709,0.00541471818853064,0.00541471818853064,0.00438920338009681,0.00402001804906063,0.00443022397243416,0.00594798588891624,0.0043071621954221,0.00024612355402412,0.000164082369349413,0.0024612355402412,0.000287144146361473,0.000164082369349413,0.00012306177701206,0.000164082369349413,0.000205102961686767,0.00024612355402412,8.20411846747067e-05,4.10205923373534e-05,0.00073837066207236,0.00024612355402412,4.10205923373534e-05,0.00024612355402412,0.000656329477397654,0.000287144146361473,8.20411846747067e-05,8.20411846747067e-05,0.000164082369349413,0.00155878250881943,0.00516859463450652,0.00463532693412093,0.00635819181228977,0.00648125358930183,0.00533267700385594,0.00332266797932562
"k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Solibacterales|f__Solibacteraceae_Subgroup_3|g__Candidatus_Solibacter",0.00348675034867503,0.00270735909426532,0.00262531790959061,0.00283042087127738,0.00274837968660267,0.00291246205595209,0.00258429731725326,0.00229715317089179,0.00176388547050619,0.00036918533103618,0.000328164738698827,0.000164082369349413,0.000287144146361473,0.000205102961686767,0.00012306177701206,0.00127163836245795,0.00254327672491591,0.00073837066207236,0.00196898843219296,0.00155878250881943,0.00127163836245795,0.00143572073180737,0.000205102961686767,0.00114857658544589,0.00188694724751825,0.0018459266551809,0.00217409139387973,0.00221511198621708,0.00291246205595209,0.00012306177701206,0.00233817376322914,0.00270735909426532,0.00205102961686767,0.00213307080154237,0.00139470013947001,0.00221511198621708,0.00303552383296415,0.00225613257855443,0.00209205020920502,0.00287144146361473,0.00336368857166297,0.00209205020920502,0.00266633850192797,0.00377389449503651,0.00315858560997621,0.000779391254409714,0.000164082369349413,0.00102551480843383,0.00164082369349413,0.00131265895479531,0.00225613257855443,0.000902453031421774,0.00098449421609648,0.000943473623759127
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Chitinophagales|f__Chitinophagaceae|g__Flavisolibacter",0.00229715317089179,0.00287144146361473,0.00143572073180737,0.00336368857166297,0.00336368857166297,0.00283042087127738,0.00135367954713266,0.00242021494790385,0.00131265895479531,0,0.00012306177701206,0.00012306177701206,0.00024612355402412,0.000287144146361473,0,4.10205923373534e-05,0.00418410041841004,0.000164082369349413,0.000164082369349413,0.000779391254409714,0.00073837066207236,0.000820411846747067,0.000410205923373534,0.00102551480843383,0.00155878250881943,0.00106653540077119,0.000943473623759127,0.00328164738698827,0.00311756501763885,4.10205923373534e-05,0.00340470916400033,0.00365083271802445,0.00311756501763885,0.00324062679465091,0.00217409139387973,0.00418410041841004,0.00373287390269915,0.00311756501763885,0.00270735909426532,0.00283042087127738,0.00324062679465091,0.00365083271802445,0.00299450324062679,0.00278940027894003,0.0036918533103618,0.000410205923373534,0,4.10205923373534e-05,0,0.00201000902453031,0.000328164738698827,0.00049224710804824,0.000410205923373534,0.000451226515710887
"k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae|g__",0.00135367954713266,0.00110755599310854,0.000533267700385594,0.00127163836245795,0.00127163836245795,0.00110755599310854,0.00176388547050619,0.00143572073180737,0.00139470013947001,0.000287144146361473,0.00086143243908442,0.000697350069735007,0.000164082369349413,0.000287144146361473,0.00012306177701206,0.00262531790959061,0.000943473623759127,0.00258429731725326,0.00344572975633768,0.00324062679465091,0.00233817376322914,0.00324062679465091,0.00393797686438592,0.00250225613257855,0.00291246205595209,0.00397899745672328,0.0024612355402412,0.00098449421609648,0.00110755599310854,0.000287144146361473,0.00233817376322914,0.00147674132414472,0.00114857658544589,0.00147674132414472,0.00147674132414472,0.00225613257855443,0.00131265895479531,0.00098449421609648,0.00118959717778325,0.00110755599310854,0.00118959717778325,0.00127163836245795,0.00180490606284355,0.00135367954713266,0.00225613257855443,0.00049224710804824,0.00114857658544589,0.000902453031421774,0.00250225613257855,0.00147674132414472,0.00336368857166297,0.00250225613257855,0.00336368857166297,0.00266633850192797
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas",0.000410205923373534,0.000205102961686767,0,0.000656329477397654,0.00036918533103618,0.00049224710804824,0.00012306177701206,0.000164082369349413,0.000328164738698827,0.000533267700385594,4.10205923373534e-05,0,0.000410205923373534,0.000205102961686767,0.000451226515710887,0.000287144146361473,0.00012306177701206,0.000410205923373534,0.0006153088850603,0.00036918533103618,0.000410205923373534,0,0.00012306177701206,0.00012306177701206,0.000656329477397654,0.00106653540077119,0.000697350069735007,0.000410205923373534,0.00036918533103618,0.0672327508409221,0.000574288292722947,0.00036918533103618,0.00049224710804824,0.000328164738698827,0.000410205923373534,0.000205102961686767,0.00024612355402412,0.000205102961686767,0.000656329477397654,0.000328164738698827,0.00024612355402412,0.00049224710804824,0.00036918533103618,0.000656329477397654,0.00036918533103618,0.00328164738698827,0.000205102961686767,8.20411846747067e-05,0.000820411846747067,0.00049224710804824,0.000697350069735007,0.000287144146361473,0.00049224710804824,0.00024612355402412
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__",0.00283042087127738,0.00352777094101239,0.00176388547050619,0.00397899745672328,0.00266633850192797,0.00360981212568709,0.00188694724751825,0.00229715317089179,0.0024612355402412,0.00049224710804824,0.000533267700385594,0.000328164738698827,0.00024612355402412,0.000164082369349413,0.000287144146361473,0.000451226515710887,0.0006153088850603,0.00049224710804824,0.000574288292722947,0.000410205923373534,0.00036918533103618,0.000164082369349413,8.20411846747067e-05,0.00012306177701206,0,0,0.00073837066207236,0.0030765444253015,0.00319960620231356,0.000656329477397654,0.00319960620231356,0.00340470916400033,0.00410205923373533,0.00443022397243416,0.00455328574944622,0.0024612355402412,0.00274837968660267,0.00352777094101239,0.00274837968660267,0.00340470916400033,0.00283042087127738,0.00332266797932562,0.00278940027894003,0.00319960620231356,0.00229715317089179,0.000287144146361473,8.20411846747067e-05,0.00012306177701206,0,0.000287144146361473,0.00036918533103618,4.10205923373534e-05,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae|g__",0.00242021494790385,0.00209205020920502,0.00102551480843383,0.00159980310115678,0.00217409139387973,0.00221511198621708,0.00135367954713266,0.00196898843219296,0.00110755599310854,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,0.000574288292722947,0.00106653540077119,0,0.000328164738698827,0,0.00036918533103618,0.00114857658544589,0.00118959717778325,0.000902453031421774,8.20411846747067e-05,0.000410205923373534,0.00188694724751825,0.00159980310115678,0.00221511198621708,0.000943473623759127,0.00299450324062679,0.00242021494790385,0.00705554188202478,0.00299450324062679,0.00217409139387973,0.00176388547050619,0.00242021494790385,0.00221511198621708,0.0030765444253015,0.00237919435556649,0.00258429731725326,0.00299450324062679,0.00151776191648207,0.00229715317089179,0.00176388547050619,0.0018459266551809,0.00250225613257855,0.00147674132414472,0.0042251210107474,0.00135367954713266,4.10205923373534e-05,0.00131265895479531,0.00086143243908442,0.00143572073180737,0.00110755599310854,0.000451226515710887,0.00073837066207236
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Betaproteobacteriales|f__Methylophilaceae|g__MM2",0.00254327672491591,0.00451226515710887,0.00225613257855443,0.00328164738698827,0.00324062679465091,0.00344572975633768,0.00324062679465091,0.00233817376322914,0.00237919435556649,0.00012306177701206,4.10205923373534e-05,8.20411846747067e-05,0.000205102961686767,0.000287144146361473,4.10205923373534e-05,0.000451226515710887,0.000287144146361473,4.10205923373534e-05,0.00012306177701206,8.20411846747067e-05,0.000410205923373534,8.20411846747067e-05,0.00036918533103618,8.20411846747067e-05,0.000410205923373534,0.0012306177701206,0.000451226515710887,0.00278940027894003,0.00242021494790385,0,0.0024612355402412,0.00311756501763885,0.00295348264828944,0.00237919435556649,0.00319960620231356,0.00315858560997621,0.00262531790959061,0.00299450324062679,0.00344572975633768,0.00270735909426532,0.00360981212568709,0.00348675034867503,0.00360981212568709,0.00291246205595209,0.00299450324062679,0,0,0.000287144146361473,0.000164082369349413,0.000574288292722947,0.000328164738698827,0.00098449421609648,0.000697350069735007,0.000205102961686767
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Chthoniobacterales|f__Chthoniobacteraceae|g__Candidatus_Udaeobacter",0.00397899745672328,0.00283042087127738,0.00172286487816884,0.00377389449503651,0.00295348264828944,0.00258429731725326,0.00196898843219296,0.00262531790959061,0.00168184428583149,8.20411846747067e-05,0.00024612355402412,4.10205923373534e-05,0.000451226515710887,0,0,0.000287144146361473,0.000533267700385594,0,0.000287144146361473,0.000328164738698827,4.10205923373534e-05,4.10205923373534e-05,8.20411846747067e-05,8.20411846747067e-05,0.000697350069735007,0.0006153088850603,0.000820411846747067,0.00225613257855443,0.0030765444253015,0.000451226515710887,0.00381491508737386,0.00291246205595209,0.00352777094101239,0.00315858560997621,0.00319960620231356,0.00328164738698827,0.00377389449503651,0.00315858560997621,0.00270735909426532,0.00242021494790385,0.00332266797932562,0.00418410041841004,0.00324062679465091,0.00324062679465091,0.00287144146361473,4.10205923373534e-05,0.000328164738698827,0,0.00073837066207236,0.000164082369349413,4.10205923373534e-05,0.000328164738698827,4.10205923373534e-05,0.00024612355402412
